[2019-08-28 11:39:33] main.CRITICAL: The contents from the "/var/www/eliferous/pub/static/adminhtml/Magento/backend/en_US/mage/requirejs/mixins.js" file can't be read. Warning!file_get_contents(/var/www/eliferous/pub/static/adminhtml/Magento/backend/en_US/mage/requirejs/mixins.js): failed to open stream: No such file or directory {"exception":"[object] (Magento\\Framework\\Exception\\FileSystemException(code: 0): The contents from the \"/var/www/eliferous/pub/static/adminhtml/Magento/backend/en_US/mage/requirejs/mixins.js\" file can't be read. Warning!file_get_contents(/var/www/eliferous/pub/static/adminhtml/Magento/backend/en_US/mage/requirejs/mixins.js): failed to open stream: No such file or directory at /var/www/eliferous/vendor/magento/framework/Filesystem/Driver/File.php:150)"} []
[2019-08-29 11:08:01] main.CRITICAL: Cannot resize image "/var/www/eliferous/pub/media/catalog/product/g/a/garment_2.jpg.tmp" - original image not found {"exception":"[object] (Magento\\Framework\\Exception\\NotFoundException(code: 0): Cannot resize image \"/var/www/eliferous/pub/media/catalog/product/g/a/garment_2.jpg.tmp\" - original image not found at /var/www/eliferous/vendor/magento/module-media-storage/Service/ImageResize.php:136)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4484e-min.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4484e-min.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//_/m/_m4a0478e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//_/m/_m4a0478e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4573e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4573e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4582e-min_1_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4582e-min_1_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4741e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4741e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4749e-min.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4749e-min.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_9515e-min_-_copy_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_9515e-min_-_copy_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_9530e-min_-_copy.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_9530e-min_-_copy.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4692.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4692.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4693e-min.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4693e-min.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4699e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4699e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4720.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4720.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4721e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4721e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4722e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4722e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_9377e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_9377e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//3/7/370x370_2.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//3/7/370x370_2.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//_/m/_m4a9670e-min.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//_/m/_m4a9670e-min.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//g/r/grelish_earring_1_-min.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//g/r/grelish_earring_1_-min.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//g/r/grelish_earring-min-min.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//g/r/grelish_earring-min-min.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4753.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4753.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4754e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4754e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4755e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4755e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_9405e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_9405e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//u/n/untitled-1_1_2.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//u/n/untitled-1_1_2.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//k/b/kbi_6421_copy_copy-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//k/b/kbi_6421_copy_copy-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//u/n/untitled-1_1_3.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//u/n/untitled-1_1_3.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4617e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4617e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//u/n/untitled-1_1_4.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//u/n/untitled-1_1_4.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4470e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4470e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4475e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4475e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//u/n/untitled-1_1_5.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//u/n/untitled-1_1_5.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//_/m/_m4a9700e-min_1_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//_/m/_m4a9700e-min_1_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4509e-min_1_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4509e-min_1_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//i/m/img_4510e-min_1_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//i/m/img_4510e-min_1_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//u/n/untitled-1_1_6.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//u/n/untitled-1_1_6.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//k/b/kbi_8767-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//k/b/kbi_8767-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//u/n/untitled-1_1_7.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//u/n/untitled-1_1_7.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//_/m/_m4a0582e-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//_/m/_m4a0582e-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//m/e/mesh_round_earring_1_-min_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//m/e/mesh_round_earring_1_-min_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
[2019-08-30 10:36:28] main.CRITICAL: File 'pub/media/import//m/e/mesh_round_earring-min_1_1.jpg' was not found or has read restriction. {"exception":"[object] (Magento\\Framework\\Exception\\LocalizedException(code: 0): File 'pub/media/import//m/e/mesh_round_earring-min_1_1.jpg' was not found or has read restriction. at /var/www/eliferous/vendor/magento/module-catalog-import-export/Model/Import/Uploader.php:210)"} []
